Data Source,NPDES Permit Number,FRS ID,Facility Name,City,County,State,HUC 12 Code,Watershed Name,SIC Code,Facility Latitude,Facility Longitude,Pollutant Name,Substance Registry System ID,CAS Number,Average Daily Flow (MGD),Major/Non-Major Status,Contains Potential Outliers?,Total Pounds (lb/yr),Total TWPE (lb-eq/yr),Link to DFR
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,"2,4-Dichlorophenol",31443,120832,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,"2,4-Dinitrotoluene",31575,121142,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,2-Chloroethyl vinyl ether,26948,110758,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,"3,3'-Dichlorobenzidine",13755,91941,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Bis(2-chloroethoxy)methane,27987,111911,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Chrysene,40733,218019,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Diethyl phthalate,9985,84662,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Endrin aldehyde,149336,7421934,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Ethylbenzene,19406,100414,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Hexachlorobenzene,30346,118741,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Hexachlorobutadiene,11346,87683,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Methylene chloride,5306,75092,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Phenanthrene,10199,85018,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,Silver,149849,7440224,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0053651,110000514346,VENTURA WATER RECLAMATION FACILITY,VENTURA,VENTURA,CA,180701020904,Harmon Canyon-Santa Clara River,4952,34.242342,-119.260612,o-Chlorophenol,16238,95578,5.691263441,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0053651&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,.beta.-Endosulfan,263996,33213659,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Acrolein,24075,107028,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Di-n-octyl phthalate,29967,117840,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Dichlorobromomethane,5462,75274,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Endrin aldehyde,149336,7421934,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Fluoranthene,40691,206440,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Hexachlorobutadiene,11346,87683,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0003352,110001169173,SIX FLAGS MAGIC MOUNTAIN INC,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,7996,34.42197,-118.58515,Pentachlorophenol,11437,87865,0.03475216667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0003352&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,.delta.-Hexachlorocyclohexane,42200,319868,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,"1,1,1-Trichloroethane",4796,71556,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,"1,1-Dichloroethane",5520,75343,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",304782,55673897,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,"1,2,3,7,8,9-Hexachlorodibenzofuran",570150,72918219,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Acenaphthylene,40717,208968,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Aroclor 1016,182782,12674112,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Aroclor 1242,298950,53469219,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Aroclor 1254,173047,11097691,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Benzo(b)fluoranthene,40683,205992,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Hexachlorocyclopentadiene,6494,77474,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Methyl tert-butyl ether,89870,1634044,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,Pyrene,34843,129000,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,o-Chlorophenol,16238,95578,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,p-Chloro-m-cresol,3103,59507,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0054216,110002422646,VALENCIA WWRP,VALENCIA,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.432406,-118.591853,p-Chlorophenyl phenyl ether,146647,7005723,6.591666667,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054216&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,"1,1,1-Trichloroethane",4796,71556,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,"1,2,3,7,8,9-Hexachlorodibenzofuran",570150,72918219,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,"1,2,3,7,8-Pentachlorodibenzofuran",308817,57117416,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,"1,2-Diphenylhydrazine",32425,122667,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,"2,3,4,7,8-Pentachlorodibenzofuran",308809,57117314,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Aroclor 1248,182766,12672296,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Aroclor 1254,173047,11097691,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Butyl benzyl phthalate,10470,85687,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Cadmium,150029,7440439,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Chlordane (tech mix. and metabolites),,,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Chloroethane,5223,75003,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Dimethyl phthalate,35295,131113,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Fluoranthene,40691,206440,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Hexachlorobenzene,30346,118741,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Methylene chloride,5306,75092,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,N-Nitrosodiphenylamine,10702,86306,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Naphthalene,13326,91203,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Thallium,149898,7440280,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0055824,110018947292,CASTAIC,CASTAIC,LOS ANGELES,CA,180701020305,Middle Castaic Creek,4911,34.60233,-118.67051,Vinyl chloride,5231,75014,81.38382167,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0055824&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,.beta.-Hexachlorocyclohexane,42192,319857,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,"1,2,4-Trichlorobenzene",31435,120821,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,"1,2-Dichloropropane",7393,78875,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,"2,4-Dinitrophenol",1313,51285,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,"3,3'-Dichlorobenzidine",13755,91941,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Acenaphthene,9555,83329,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Acenaphthylene,40717,208968,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Aroclor 1242,298950,53469219,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Benzidine,14498,92875,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Chlordane (tech mix. and metabolites),,,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Cyanide,2444,57125,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Dibutyl phthalate,10025,84742,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Heptachlor,6262,76448,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Hexachlorocyclopentadiene,6494,77474,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Methylene chloride,5306,75092,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0059188,110064634551,WILLIAM E. WARNE POWER PLANT,LOS ANGELES COUNTY,LOS ANGELES,CA,180701020507,Gorman Creek,4911,34.785,-118.853306,Thallium,149898,7440280,0.4846299677,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0059188&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",694281,57653857,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,"2,4-Dinitrotoluene",31575,121142,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Beryllium,150003,7440417,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Carbon tetrachloride,2071,56235,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Chlorpyrifos,108852,2921882,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,Phenol,25510,108952,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0054313,110000761015,SAUGUS WWRP,SAUGUS,LOS ANGELES,CA,180701020401,South Fork Santa Clara River,4952,34.420328,-118.540678,"p,p'-DDE",4945,72559,4.6,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0054313&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,Phosphorus,153049,7723140,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
ICIS,CA0064556,110031267260,NEWHALL RANCH WRP,NEWHALL,LOS ANGELES,CA,180701020403,Salt Canyon-Santa Clara River,4952,34.403167,-118.689667,"1,1,1-Trichloroethane",4796,71556,0,Major,,0,0,https://echo.epa.gov/detailed-facility-report?fid=CA0064556&sys=ICP
